,mean,std,2.5q,25q,50q,75q,97.5q,mc err
t_subj.35,0.6275782236216376,0.06593375107914803,0.47457673760252217,0.5863651877756687,0.6375600039937821,0.6771493722501238,0.7299719151172959,0.004760557900192015
t_subj.36,0.4283700704164348,0.04693032927427003,0.338914679882217,0.3969030024798364,0.4270523292007461,0.45963985986921524,0.522042976580243,0.0023764148915296954
t_subj.37,0.4374765466880698,0.04446061316665929,0.3391873063058933,0.4110230818713461,0.4400180729322446,0.4640877268827802,0.5270621319857036,0.0024455940020056714
t_subj.38,0.6394699533290715,0.052629048231117706,0.5164857286412301,0.6087583509708338,0.6441224761073873,0.6761786694525872,0.7286894389279448,0.00284630698531991
t_subj.41,0.3940083049141108,0.04202928492009918,0.29703364754630135,0.36886381059883894,0.3988355243760661,0.42435784403451016,0.4602481581048569,0.002582935292126282
t_subj.42,0.44603311857235295,0.04314596808848491,0.3480109721463166,0.41990628842574196,0.45129909003037416,0.4761756101522867,0.5161809440113634,0.0023441750823677073
t_subj.43,0.5225623801286857,0.04768561313410538,0.4148500599008308,0.49462146557036857,0.5288585656101676,0.556414441027343,0.5982921256152255,0.002562705190884093
t_subj.46,0.4382829563199861,0.046712498647686534,0.3340836503288285,0.4094750679565928,0.44273131035948227,0.47093084403109253,0.5161300099579362,0.0024817308313925734
t_subj.54,0.5819288089860701,0.05135250099489657,0.46380299360345073,0.549818374538207,0.5883623531202058,0.6204812015288441,0.6635363042381175,0.0037711484341948808
t_subj.60,0.6089011102952588,0.03408950559949973,0.5392876176100876,0.5895114408515011,0.610609135013273,0.6286388601305143,0.6766899798624609,0.0009236816394110548
t_subj.61,0.6166164938896865,0.02234075619935932,0.5697448169917941,0.6030835476703141,0.6183432825728725,0.6314984111019317,0.6569840390717164,0.0006693936250736813
t_subj.63,0.7267995565191225,0.046801670725793706,0.6050682612443965,0.7043698435581359,0.7345907494595687,0.757685494667381,0.7946768996417075,0.0016480266887024708
t_subj.66,0.5544369014967003,0.020915960671795412,0.5095286114094086,0.541635352355872,0.5556612221753906,0.5689229829270092,0.5917097657220944,0.0007470688938587916
t_subj.75,0.64375465064166,0.020697406832500778,0.5998148384045136,0.6307822036589721,0.645135778652068,0.6581754969831706,0.6823962004157827,0.0007551394176412438
t_subj.79,0.6033501008624788,0.01877813659052772,0.5611669830793268,0.5920303807079467,0.604701488478995,0.6165471153735445,0.6354100855345289,0.0005957940177547538
t_subj.81,0.5946762619734204,0.018836110626746415,0.5549737285206853,0.5826603195518046,0.5958259708928466,0.6079588468362092,0.6284114974546662,0.0007323537314210323
t_subj.82,0.6768706996969346,0.025389519169910654,0.6236441519386273,0.6625264132244426,0.6795662549212316,0.6920933548277829,0.7253526457795152,0.0011073722478032034
t_subj.84,0.608220390751662,0.01780329432338291,0.5712616807581358,0.5975170677307161,0.6087912103069651,0.6197373202888166,0.6408333173064614,0.0005870331810854421
t_subj.85,0.6060794163796998,0.02181367948048894,0.5688565335182822,0.5911880850800457,0.6032151085397902,0.6181310913510851,0.6517831364573539,0.000949851921018513
t_subj.86,0.5200124776899461,0.016491840866386026,0.486050792505848,0.5097541203300698,0.5207319876715284,0.530435094592489,0.5538255591090838,0.000536570998633501
t_subj.87,0.5311710758810102,0.01975835923136664,0.48661291913179683,0.5186794563569892,0.533569423813416,0.5452119970516215,0.5644450984260043,0.0008608623767103806
t_subj.89,0.661249106749984,0.022348123337024448,0.6124581976376177,0.6471726401987817,0.6635787610425885,0.6775011751749902,0.698427505182247,0.0007165160800562012
t_subj.91,0.7843193652557,0.08354612386470602,0.5890332038780833,0.7242266242726921,0.8171164449402349,0.8494006229130632,0.8866567260349608,0.007663467462317624
t_subj.94,0.6140742314373524,0.02159515317481414,0.566640381730952,0.6009749649043378,0.6158386529778469,0.629224326634196,0.6531513126051566,0.0007670155584650788
t_subj.96,0.6360848324954602,0.04540522186710373,0.5323774127942342,0.6074122966406916,0.642427440542049,0.6702912187936275,0.704321990102592,0.0028061571859056235
t_subj.99,0.5982800873613086,0.04103205894336761,0.5100261907977232,0.5727543190091371,0.60219732663632,0.6287058298206207,0.6631156087031732,0.002819485240391501
t_subj.100,0.6685508140478631,0.022079865555779607,0.627768514539929,0.6544801580640448,0.6680313764116597,0.6800773057671632,0.7206631733025083,0.0007653434491304011
t_subj.101,0.43010086866563724,0.019501579700848374,0.39314981700603086,0.41872204945276476,0.4283615534632108,0.44019186894961937,0.4774595797695691,0.0005893394623857756
z,0.49732070026161374,0.01120257970856769,0.4760276795251983,0.4895687521382157,0.4972960175111244,0.5050771246308907,0.5192235283818726,0.00042919736060906553
z_std,0.21281673964392162,0.024187295583180318,0.16660703604285595,0.1960502995401242,0.21175061089123645,0.22855708027836144,0.2616524358605342,0.0010493457221923508
z_subj.12,0.5519163142959335,0.029942166831180946,0.4923140067299381,0.5321579516824827,0.5528091750433127,0.5725987967629204,0.6104393202138048,0.0010230852389223016
z_subj.13,0.4094640942071095,0.028971167662284626,0.3545306049256386,0.38898061187653715,0.40930398277407354,0.4288146487231173,0.4679699553167162,0.0010904343427980139
z_subj.14,0.4639158973456064,0.025948173856315034,0.4128826272377602,0.44680986694522834,0.46284809265394783,0.48123321149358783,0.5171600911335857,0.0008064789457503466
z_subj.16,0.474942974461081,0.027597805836384146,0.42251579688213287,0.45627231248637123,0.4736523342334381,0.49289967826871334,0.5304843850073427,0.0008568013689893492
z_subj.21,0.492125129197593,0.0272208031532942,0.4392177936953716,0.4735654339912407,0.4919463579866446,0.5112541652082864,0.5460863377996069,0.0008539369046363607
z_subj.23,0.5905192972845222,0.028452650815213473,0.532043585996464,0.5724418457830507,0.5914567819672603,0.6096459886093442,0.6462284245479839,0.0009396958519472156
z_subj.24,0.567165327491264,0.029124487132488823,0.5076232901075541,0.5477169607062085,0.5673270544936342,0.5878249401257013,0.6238246240090797,0.0009727462732192838
z_subj.25,0.5674181748717357,0.032468565505878934,0.5051798224405672,0.5456344206366981,0.5671865890719511,0.5895857255722903,0.6306553109905253,0.0014557062103535607
z_subj.26,0.5548404923579734,0.02890708415779927,0.49735071864906427,0.535492310633544,0.554603998728537,0.5747265331149114,0.6107064687979822,0.0011873285980311895
z_subj.27,0.46645908314725837,0.04701971257680066,0.3727341718542422,0.43611037168462546,0.4666760455527009,0.49833702796827073,0.5561106079852632,0.0022046823718009545
z_subj.28,0.5231064091216547,0.04726786236543542,0.4316844575535456,0.49307027399119363,0.5220669312920895,0.5537879145586091,0.6178993352317514,0.0023790025593387982
z_subj.29,0.5074732326813268,0.04391182374990382,0.42345873249910615,0.47690943210360714,0.5076994112460643,0.5372432345841248,0.5944200525199214,0.001793788799442977
z_subj.30,0.4728640867173549,0.0471493352816971,0.3797864534817566,0.44001129099917685,0.4739246799288023,0.5068279346169643,0.5620088391975223,0.0019644609231394623
z_subj.34,0.487991303309027,0.04786938811564284,0.3928800017318928,0.45605082560161675,0.4893460980159115,0.5202218941208587,0.5819703572245031,0.0022585620801403696
z_subj.35,0.4613537825215906,0.04926356028658421,0.3623251849464417,0.428723293895163,0.4623404128625815,0.4952535611787697,0.5558881961146367,0.0025400081910446357
z_subj.36,0.47707645252040504,0.04882248083199032,0.3778461034650688,0.44436215418985886,0.4787611729976739,0.5113539880752573,0.5687688714504475,0.0022119634312188162
z_subj.37,0.5120836960700018,0.04742835879597588,0.4178972719125778,0.48102744554866733,0.5125652644659087,0.5425462550313733,0.6070149916168532,0.0019272848874790631
z_subj.38,0.4899387462406707,0.04617503618454764,0.39867071334440735,0.4569376089631281,0.4906880905082028,0.5217023304774264,0.5814619167285399,0.001973874876919451
z_subj.41,0.48469826938025107,0.045203381960874076,0.39429824408705316,0.45412247292613334,0.48318499576061075,0.5158044962237506,0.5728526377822363,0.0021703073043774857
z_subj.42,0.5108844977890494,0.048244274996964716,0.41952655601204036,0.47781218029771677,0.5104203901353884,0.543447454830807,0.6044379418072421,0.0020576848350574483
z_subj.43,0.4914700517584566,0.046671087409820525,0.3991153382881883,0.45990012109491246,0.4909144813478092,0.5233244959500037,0.58484674145372,0.0019377043757336225
z_subj.46,0.48972975352319653,0.0433973750343733,0.4037826171476502,0.46072819338070103,0.4890445542135567,0.5186785027706956,0.5749543631917596,0.001869320981456643
z_subj.54,0.5484596296173709,0.03273881896416847,0.481155242914347,0.5278786612331855,0.5488133481346623,0.5707124349788373,0.6102028008684421,0.0014290897459556021
