,mean,std,2.5q,25q,50q,75q,97.5q,mc err
t_subj.98,0.46962205975423094,0.016671606093319507,0.42493683278589744,0.46251579763089595,0.47222156045581387,0.4804775657563876,0.49392863718219393,0.0012433022254513216
z,0.5243549805454166,0.009056566978618102,0.5071173909044658,0.5182128020686025,0.5242577921950403,0.5305129918017499,0.5419848562585797,0.0004427566700451877
z_std,0.1566043485974749,0.02459148731844029,0.11007806769003237,0.14042255537695347,0.15660294080800985,0.171855773431367,0.20707015270871848,0.0012948768065432457
z_subj.9,0.521255860024621,0.025948230845972774,0.4715531984079829,0.5028020226921959,0.5209559129569451,0.5392576358523741,0.5725980296115182,0.0011762285830781453
z_subj.10,0.5321994983596725,0.02437355653751528,0.4842744267195256,0.5156588333593785,0.5322888680682846,0.54869458342962,0.5804666125316014,0.0008480165725801376
z_subj.15,0.5479875870082805,0.023817143423538092,0.5030640294175666,0.5320297437517331,0.5472307836213763,0.5645371260565668,0.5951857407744404,0.0008035959784270826
z_subj.17,0.5160113756892065,0.024847010306874393,0.46728888668219487,0.49859389130218357,0.5159583797163719,0.5332812693508624,0.5644183065536064,0.0008523196275885504
z_subj.18,0.5141662949717412,0.02429273410766688,0.4652111955546433,0.4977500156312958,0.5145082125373368,0.530784882594501,0.5607227789407573,0.0007387394370347378
z_subj.20,0.5390711538826666,0.0276666208084258,0.48392356668651787,0.5203959778026042,0.5387186018180207,0.558595437144953,0.592035537104257,0.0012717119135542566
z_subj.22,0.48947938295737514,0.024071832786686776,0.44333167343421453,0.47265519928604394,0.48992985225102176,0.5063071346394802,0.5355576014343524,0.000913012160982718
z_subj.31,0.508322379908393,0.03773862408653495,0.4323671949772893,0.48316117498993055,0.5083880033589377,0.5345651567848382,0.5809811983055359,0.0014595199897409063
z_subj.32,0.5088719340426502,0.03731442317342386,0.4351838299474809,0.48348007045055336,0.508169475024257,0.5340752726247867,0.5832382900647465,0.0014930779780012685
