subj_idx,category,stim,response,accuracy,rt,age
38,1,0,NaN,1,0.823,1
38,1,0,NaN,1,1.336,1
38,1,1,2,1,1.485,1
38,1,1,2,1,0.845,1
38,1,0,NaN,1,1.638,1
38,1,0,NaN,1,1.287,1
38,1,0,NaN,1,1.064,1
38,3,1,2,1,1.059,1
38,3,1,2,1,0.908,1
38,3,0,2,0,1.622,1
38,3,1,2,1,0.98,1
38,3,0,NaN,1,1.006,1
38,3,1,2,1,1.65,1
38,3,0,NaN,1,0.98,1
38,3,0,NaN,1,1.15,1
38,3,0,NaN,1,1.266,1
38,3,1,2,1,0.832,1
38,3,0,NaN,1,1.245,1
38,3,1,2,1,0.876,1
38,3,0,NaN,1,1.015,1
38,3,1,2,1,1.49,1
38,3,0,NaN,1,0.781,1
38,3,0,NaN,1,1.355,1
38,3,1,2,1,1.313,1
38,3,0,NaN,1,1.229,1
38,3,0,NaN,1,1.571,1
38,3,0,NaN,1,1.24,1
38,3,1,2,1,1.148,1
38,3,1,2,1,1.221,1
38,3,0,2,0,1.491,1
38,3,1,2,1,1.071,1
38,3,1,2,1,1.913,1
38,3,0,NaN,1,1.759,1
38,3,1,NaN,0,1.194,1
38,3,1,2,1,0.896,1
38,3,0,NaN,1,1.071,1
38,3,1,2,1,1.237,1
39,5,0,2,0,1.812,0
39,5,0,NaN,1,1.198,0
39,5,1,2,1,0.866,0
39,5,0,2,0,1.211,0
39,5,1,2,1,0.879,0
39,5,1,2,1,0.79,0
39,5,0,NaN,1,1.282,0
39,5,0,NaN,1,0.913,0
39,5,0,NaN,1,0.831,0
39,5,0,NaN,1,0.881,0
39,5,0,NaN,1,0.737,0
39,5,1,2,1,0.638,0
39,5,1,2,1,1.068,0
39,5,1,2,1,0.988,0
39,5,0,NaN,1,1.894,0
39,5,0,NaN,1,1.38,0
39,5,1,2,1,0.697,0
39,5,1,2,1,0.659,0
39,5,1,2,1,0.594,0
39,5,1,2,0,0.936,0
39,5,0,NaN,1,1.025,0
39,5,0,NaN,1,1.068,0
39,5,1,2,1,1.153,0
39,5,1,2,1,0.543,0
39,5,0,NaN,1,0.639,0
39,5,1,2,1,1.395,0
39,5,0,NaN,1,1.452,0
39,5,1,2,1,1.186,0
39,5,1,2,1,0.826,0
39,2,1,2,1,0.727,0
39,2,1,2,1,0.682,0
39,2,1,2,1,0.607,0
39,2,1,2,1,0.713,0
39,2,1,2,0,0.478,0
39,2,1,2,1,0.583,0
39,2,1,2,1,0.638,0
39,2,0,NaN,1,1.335,0
39,2,0,NaN,1,0.79,0
39,2,0,NaN,1,0.671,0
39,2,1,2,1,0.959,0
39,2,1,2,1,0.643,0
39,2,0,NaN,1,1.073,0
39,2,1,2,1,0.945,0
39,2,0,2,0,1.504,0
39,2,0,NaN,1,1.297,0
39,2,1,2,1,0.844,0
39,2,1,2,1,0.662,0
39,2,0,NaN,1,0.942,0
39,2,0,NaN,1,0.695,0
39,2,1,2,1,0.808,0
39,2,1,2,1,0.678,0
39,2,0,NaN,1,0.906,0
39,2,0,NaN,1,0.76,0
39,2,1,2,1,1.703,0
39,2,0,NaN,1,0.935,0
39,2,1,2,0,0.809,0
39,2,0,NaN,1,1.498,0
39,2,1,2,1,1.128,0
39,2,0,NaN,1,0.934,0
39,4,1,2,1,0.714,0
39,4,0,2,0,0.571,0
39,4,0,NaN,1,0.926,0
39,4,0,NaN,1,1.159,0
39,4,0,NaN,1,0.9,0
39,4,1,2,1,1.067,0
39,4,0,NaN,1,0.848,0
39,4,1,2,1,0.716,0
39,4,0,NaN,1,1.076,0
39,4,0,NaN,1,0.852,0
39,4,1,2,1,1.035,0
39,4,1,2,1,1.13,0
39,4,0,NaN,1,1.059,0
39,4,1,2,1,1.112,0
39,4,1,2,1,0.676,0
39,4,1,2,1,0.673,0
39,4,1,2,1,1.517,0
39,4,0,NaN,1,0.965,0
39,4,0,2,0,1.849,0
39,4,1,2,1,0.828,0
39,4,0,NaN,1,1.239,0
39,4,0,NaN,1,1.364,0
39,4,0,NaN,1,1.188,0
39,4,1,2,1,1.209,0
39,4,1,2,1,1.103,0
39,4,1,2,1,0.727,0
39,4,1,2,1,1.299,0
39,4,0,NaN,1,1.543,0
39,4,1,2,1,1.045,0
39,4,0,NaN,1,0.998,0
39,3,0,NaN,1,0.852,0
39,3,1,2,1,1.209,0
39,3,0,2,0,1.203,0
39,3,0,NaN,1,0.794,0
39,3,0,NaN,1,1.298,0
39,3,1,2,1,1.149,0
39,3,1,2,1,1.02,0
39,3,1,2,1,1.14,0
39,3,0,NaN,1,1.085,0
39,3,1,2,1,0.88,0
39,3,0,NaN,1,1.284,0
39,3,1,2,1,0.841,0
39,3,0,NaN,1,1.006,0
39,3,1,2,1,0.84,0
39,3,1,2,1,0.851,0
39,3,1,2,1,0.734,0
39,3,1,2,0,0.708,0
39,3,0,NaN,1,0.773,0
39,3,0,NaN,1,1.078,0
39,3,1,2,1,0.82,0
39,3,1,2,1,0.887,0
39,3,1,2,1,0.746,0
39,3,1,2,1,0.738,0
39,3,1,2,1,0.844,0
39,3,0,2,0,0.684,0
39,3,1,2,0,0.798,0
39,3,0,NaN,1,1.047,0
39,3,0,NaN,1,1.439,0
39,3,0,NaN,1,1.281,0
39,3,1,2,1,0.562,0
39,1,1,2,1,0.782,0
39,1,0,NaN,1,0.898,0
39,1,1,2,1,1.028,0
39,1,0,NaN,1,0.891,0
39,1,1,2,1,0.677,0
39,1,1,2,1,0.764,0
39,1,0,NaN,1,0.909,0
39,1,0,NaN,1,0.731,0
39,1,1,2,1,0.773,0
39,1,1,2,1,0.628,0
39,1,0,NaN,1,0.888,0
39,1,0,NaN,1,0.787,0
39,1,0,NaN,1,1.296,0
39,1,0,NaN,1,1.198,0
39,1,0,NaN,1,0.988,0
39,1,0,NaN,1,0.923,0
39,1,0,NaN,1,1.433,0
39,1,0,NaN,1,1.503,0
39,1,1,2,1,0.636,0
39,1,1,2,1,1.245,0
39,1,0,NaN,1,0.878,0
39,1,1,2,1,0.891,0
39,1,1,2,1,0.774,0
39,1,1,2,1,0.616,0
39,1,1,2,1,1.038,0
39,1,0,NaN,1,0.877,0
39,1,0,NaN,1,0.737,0
39,1,1,2,1,1.16,0
39,1,1,2,1,0.883,0
39,1,1,2,1,0.984,0
41,5,1,NaN,1,1.07,1
41,5,1,NaN,1,1.261,1
41,5,1,NaN,0,0.828,1
41,5,0,2,1,1.069,1
41,5,1,NaN,1,1.157,1
41,5,1,NaN,1,1.34,1
41,5,0,2,1,1.662,1
41,5,0,2,1,0.953,1
41,5,1,NaN,1,2.473,1
41,5,1,NaN,1,0.831,1
41,5,0,2,1,1.208,1
41,5,1,2,0,1.006,1
41,5,1,NaN,1,1.824,1
41,5,1,NaN,1,1.189,1
41,5,0,2,1,1.388,1
41,5,1,NaN,0,2.171,1
41,5,1,NaN,1,1.075,1
41,5,0,2,1,1.398,1
41,5,0,2,1,1.959,1
41,5,1,NaN,1,1.237,1
41,5,0,2,1,1.251,1
41,5,0,2,1,1.241,1
41,5,1,NaN,1,1.779,1
41,5,0,2,1,1.523,1
41,5,1,2,0,1.761,1
41,5,0,2,1,1.86,1
41,5,1,NaN,0,NaN,1
41,5,1,2,0,1.496,1
41,5,0,2,1,1.054,1
41,1,1,NaN,1,0.826,1
41,1,0,2,1,1.185,1
41,1,1,NaN,1,0.881,1
41,1,1,NaN,1,0.793,1
41,1,0,2,1,1.019,1
41,1,0,2,1,0.793,1
41,1,1,NaN,1,0.856,1
41,1,1,2,0,1.725,1
41,1,0,2,1,1.001,1
41,1,1,NaN,1,0.875,1
41,1,0,2,1,0.781,1
41,1,0,2,1,0.635,1
41,1,0,2,1,0.564,1
41,1,1,NaN,1,1.081,1
41,1,0,2,1,0.555,1
41,1,1,NaN,1,1.345,1
41,1,0,2,1,0.708,1
41,1,1,NaN,1,1.282,1
41,1,0,2,1,0.631,1
41,1,0,2,1,1.116,1
41,1,1,NaN,1,0.861,1
41,1,1,NaN,1,0.701,1
41,1,1,NaN,1,0.672,1
41,1,0,2,1,0.666,1
41,1,0,2,1,0.697,1
41,1,1,NaN,1,0.708,1
41,1,0,2,1,1.466,1
41,1,1,NaN,1,0.666,1
41,1,0,2,1,0.681,1
41,1,1,NaN,1,0.878,1
41,4,0,2,1,1.248,1
41,4,0,2,1,0.741,1
41,4,1,NaN,1,1.281,1
41,4,0,2,1,0.939,1
41,4,1,NaN,1,1.394,1
41,4,1,2,0,1.321,1
41,4,1,NaN,1,1.935,1
41,4,1,NaN,1,1.234,1
41,4,0,2,1,1.073,1
41,4,1,NaN,1,1.664,1
41,4,0,2,1,1.416,1
41,4,1,NaN,1,1.637,1
41,4,0,2,1,1.117,1
41,4,1,2,0,2.199,1
41,4,1,NaN,1,1.999,1
41,4,0,NaN,0,1.962,1
41,4,1,NaN,1,1.672,1
41,4,1,NaN,1,0.842,1
41,4,1,NaN,1,1.953,1
41,4,1,NaN,1,1.219,1
41,4,1,2,0,1.933,1
41,4,0,2,1,1.404,1
41,4,0,2,1,0.933,1
41,4,0,2,1,1.341,1
41,4,1,NaN,1,0.683,1
41,4,0,2,1,1.105,1
41,4,0,2,1,1.119,1
41,4,0,2,1,0.824,1
41,4,0,2,1,1.612,1
41,4,0,2,1,0.885,1
41,3,1,NaN,1,1.67,1
41,3,1,NaN,1,1.102,1
41,3,0,2,1,0.885,1
41,3,1,NaN,1,1.018,1
41,3,0,2,1,0.736,1
41,3,0,2,1,0.967,1
41,3,0,2,1,1.003,1
41,3,1,NaN,1,1.462,1
41,3,1,NaN,1,0.988,1
41,3,0,2,1,1.002,1
41,3,1,NaN,1,1.008,1
41,3,0,2,1,0.662,1
41,3,1,NaN,1,0.795,1
41,3,1,NaN,1,0.665,1
41,3,1,NaN,1,0.694,1
41,3,0,2,1,0.768,1
41,3,1,NaN,1,1.075,1
41,3,0,2,1,0.617,1
41,3,0,2,1,0.658,1
41,3,0,2,1,0.723,1
41,3,1,NaN,1,1.61,1
41,3,0,2,1,0.587,1
41,3,1,NaN,1,0.931,1
41,3,0,2,1,0.593,1
41,3,0,NaN,0,1.155,1
41,3,0,2,1,0.856,1
41,3,1,NaN,1,0.785,1
41,3,1,NaN,1,1.547,1
41,3,1,2,0,1.183,1
41,3,0,NaN,0,1.963,1
41,2,0,2,1,1.452,1
41,2,1,NaN,1,1.232,1
41,2,1,NaN,1,0.989,1
41,2,1,NaN,1,0.822,1
41,2,0,2,1,0.819,1
41,2,0,2,1,1.672,1
41,2,0,2,1,0.656,1
41,2,0,2,1,1.125,1
41,2,0,2,1,0.898,1
41,2,1,NaN,1,0.936,1
41,2,1,NaN,1,1.43,1
41,2,0,2,1,0.656,1
41,2,1,NaN,1,0.958,1
41,2,1,2,0,1.992,1
41,2,1,NaN,1,0.867,1
41,2,1,NaN,1,0.696,1
41,2,1,NaN,1,0.547,1
41,2,0,2,1,0.636,1
41,2,0,2,1,1.391,1
41,2,0,2,1,1.689,1
41,2,0,2,1,1.349,1
41,2,1,NaN,1,0.766,1
41,2,1,NaN,1,1.004,1
41,2,0,2,1,1.06,1
41,2,0,2,1,0.944,1
41,2,1,NaN,1,1.081,1
41,2,1,2,0,1.99,1
41,2,0,2,1,1.028,1
41,2,0,2,1,0.684,1
41,2,1,2,0,2.447,1
42,3,1,NaN,0,NaN,1
42,3,0,NaN,1,1.04,1
42,3,0,NaN,1,0.893,1
42,3,1,2,1,0.689,1
42,3,1,2,1,0.91,1
42,3,1,NaN,0,0.98,1
42,3,1,2,1,0.818,1
42,3,0,NaN,1,0.846,1
42,3,0,NaN,1,0.804,1
42,3,0,NaN,1,1.179,1
42,3,0,NaN,1,1.105,1
42,3,0,NaN,1,1.051,1
42,3,1,2,1,0.778,1
42,3,1,NaN,0,1.335,1
42,3,1,2,1,1.075,1
42,3,0,NaN,1,1.139,1
42,3,0,NaN,1,0.682,1
42,3,0,NaN,1,0.77,1
42,3,1,2,1,1.184,1
42,3,0,NaN,1,0.73,1
42,3,0,NaN,1,0.97,1
42,3,0,NaN,1,0.869,1
42,3,1,NaN,0,0.828,1
42,3,1,NaN,0,1.154,1
42,3,1,2,1,1.439,1
42,3,0,NaN,1,1.262,1
42,3,1,2,1,1.961,1
42,3,1,NaN,0,0.975,1
42,3,0,NaN,1,1.209,1
42,5,1,NaN,0,1.228,1
42,5,1,NaN,0,1.301,1
42,5,0,NaN,1,1.696,1
42,5,0,NaN,1,0.946,1
42,5,0,NaN,1,1.056,1
42,5,0,NaN,1,1.197,1
42,5,1,2,1,1.37,1
42,5,1,2,1,1.396,1
42,5,1,NaN,0,1.342,1
42,5,0,NaN,1,1.074,1
42,5,0,NaN,1,1.042,1
42,5,1,NaN,0,1.01,1
42,5,0,NaN,1,1.112,1
42,5,0,NaN,1,0.995,1
42,5,1,2,1,2.066,1
42,5,0,2,0,1.637,1
42,5,1,2,1,1.379,1
42,5,0,2,0,1.848,1
42,5,0,NaN,1,1.542,1
42,5,1,NaN,0,1.712,1
42,5,1,2,1,1.445,1
42,5,1,2,1,1.039,1
42,5,1,2,1,1.828,1
42,5,0,NaN,1,1.168,1
42,5,0,NaN,1,1.391,1
42,5,1,2,1,1.269,1
42,5,1,2,1,0.656,1
42,5,0,NaN,1,1.609,1
42,5,1,2,1,0.722,1
42,5,0,2,0,1.539,1
42,1,0,NaN,1,0.796,1
42,1,0,NaN,1,0.95,1
42,1,0,NaN,1,0.94,1
42,1,0,NaN,1,0.927,1
42,1,1,2,1,0.895,1
42,1,1,2,1,0.861,1
42,1,0,NaN,1,0.743,1
42,1,1,2,1,1.004,1
42,1,0,NaN,1,0.657,1
42,1,1,NaN,0,1.151,1
42,1,0,NaN,1,0.902,1
42,1,1,2,1,1.093,1
42,1,0,NaN,1,1.06,1
42,1,1,2,1,0.886,1
42,1,1,NaN,0,1.276,1
42,1,1,2,1,0.675,1
42,1,0,NaN,1,0.878,1
42,1,1,2,1,1.068,1
42,1,0,NaN,1,0.907,1
42,1,0,NaN,1,1.021,1
42,1,1,2,1,0.748,1
42,1,1,2,1,0.863,1
42,1,1,NaN,0,1.039,1
42,1,0,NaN,1,0.984,1
42,1,0,NaN,1,0.785,1
42,1,1,2,1,0.69,1
42,1,0,NaN,1,0.922,1
42,1,1,2,1,0.703,1
42,1,1,2,1,0.75,1
42,1,0,2,0,1.02,1
42,4,0,NaN,1,0.771,1
42,4,0,NaN,1,0.769,1
42,4,0,NaN,1,1.061,1
42,4,0,NaN,1,1.158,1
42,4,1,2,1,1.335,1
42,4,0,2,0,1.462,1
42,4,1,2,1,1.362,1
42,4,1,2,1,1.362,1
42,4,1,NaN,0,1.717,1
42,4,0,NaN,1,1.84,1
42,4,0,NaN,1,1.176,1
42,4,1,2,1,1.228,1
42,4,0,NaN,1,1.152,1
42,4,1,2,1,0.629,1
42,4,1,2,1,1.309,1
42,4,0,NaN,1,1.399,1
42,4,1,2,1,1.055,1
42,4,1,2,1,1.208,1
42,4,0,NaN,1,1.598,1
42,4,0,NaN,1,1.14,1
42,4,1,2,1,1.414,1
42,4,0,NaN,1,1.135,1
42,4,0,NaN,1,1,1
42,4,0,NaN,1,0.889,1
42,4,1,2,1,1.154,1
42,4,1,2,1,0.625,1
42,4,1,2,1,0.59,1
42,4,1,2,1,1.798,1
42,4,0,NaN,1,1.168,1
42,4,1,2,1,0.757,1
42,2,0,NaN,1,0.728,1
42,2,0,NaN,1,0.786,1
42,2,0,NaN,1,0.726,1
42,2,1,2,1,0.762,1
42,2,1,2,1,0.88,1
42,2,1,2,1,0.899,1
42,2,0,NaN,1,0.915,1
42,2,1,NaN,0,1.648,1
42,2,1,2,1,0.936,1
42,2,1,2,1,0.656,1
42,2,1,2,1,1.119,1
42,2,1,2,1,0.816,1
42,2,0,NaN,1,0.914,1
42,2,1,2,1,1.132,1
42,2,1,2,1,1.322,1
42,2,0,NaN,1,0.864,1
42,2,0,NaN,1,0.799,1
42,2,1,2,1,0.781,1
42,2,1,2,1,0.736,1
42,2,0,NaN,1,1.021,1
42,2,0,NaN,1,1.407,1
42,2,0,NaN,1,0.779,1
42,2,0,NaN,1,1.042,1
42,2,0,NaN,1,0.965,1
42,2,0,NaN,1,1.151,1
42,2,0,NaN,1,1.092,1
42,2,1,2,1,0.729,1
42,2,0,NaN,1,0.791,1
42,2,1,2,1,1.014,1
42,2,1,2,1,0.918,1
43,2,1,2,1,1.639,1
43,2,1,2,1,1.537,1
43,2,1,2,1,1.671,1
43,2,0,NaN,1,2.265,1
43,2,1,2,1,1.508,1
43,2,0,NaN,1,1.945,1
43,2,0,NaN,1,1.501,1
43,2,1,2,1,2.068,1
43,2,0,NaN,1,1.123,1
43,2,0,NaN,1,1.562,1
43,2,0,NaN,1,1.486,1
43,2,0,NaN,1,1.915,1
43,2,0,NaN,1,1.248,1
43,2,1,2,1,1.051,1
43,2,1,2,1,1.8,1
43,2,0,NaN,1,1.362,1
43,2,0,NaN,1,1.004,1
43,2,1,2,1,1.88,1
43,2,1,2,1,1.036,1
43,2,1,2,1,1.543,1
43,2,1,NaN,0,1.103,1
43,2,0,NaN,1,1.08,1
43,2,1,2,1,1.9,1
43,2,0,NaN,0,NaN,1
43,2,1,2,1,1.352,1
43,2,1,2,1,1.337,1
43,2,0,NaN,1,0.949,1
43,2,0,NaN,1,1.445,1
43,2,1,2,1,1.27,1
43,1,0,NaN,1,1.15,1
43,1,1,2,0,1.37,1
43,1,0,NaN,1,0.81,1
43,1,1,2,1,1.376,1
43,1,1,2,1,1.123,1
43,1,1,2,1,0.981,1
43,1,1,2,1,1.202,1
43,1,1,2,1,1.415,1
43,1,0,NaN,1,1.058,1
43,1,1,2,1,0.85,1
43,1,1,2,1,0.714,1
43,1,1,2,1,0.988,1
43,1,1,2,1,0.816,1
43,1,0,NaN,1,0.988,1
43,1,0,NaN,1,0.829,1
43,1,0,NaN,1,1.107,1
43,1,0,2,0,0.843,1
43,1,0,NaN,1,0.822,1
43,1,1,2,1,0.748,1
43,1,1,2,1,1.219,1
43,1,0,NaN,1,1.601,1
43,1,0,NaN,1,0.921,1
43,1,0,NaN,1,0.79,1
43,1,1,2,0,0.861,1
43,1,1,2,1,1.215,1
43,1,1,2,1,1.17,1
43,1,1,2,1,1.487,1
43,1,0,NaN,1,0.836,1
43,1,0,NaN,1,0.837,1
43,1,1,2,1,0.855,1
43,3,0,NaN,1,1.342,1
43,3,1,2,1,1.268,1
43,3,0,NaN,1,1.48,1
43,3,1,2,1,0.879,1
43,3,1,2,1,1.284,1
43,3,0,NaN,1,0.986,1
43,3,1,2,1,1.217,1
43,3,0,NaN,1,0.775,1
43,3,0,NaN,1,1.045,1
43,3,1,2,1,1.044,1
43,3,1,2,1,1.002,1
43,3,0,NaN,1,1.368,1
43,3,0,NaN,1,1.3,1
43,3,0,NaN,1,0.935,1
43,3,1,2,1,1.011,1
43,3,0,NaN,1,1.097,1
43,3,1,2,1,1.241,1
43,3,0,NaN,1,1.024,1
43,3,0,NaN,1,0.771,1
43,3,1,2,1,1.333,1
43,3,0,NaN,1,0.996,1
43,3,1,2,1,0.688,1
43,3,0,NaN,1,1.025,1
43,3,0,NaN,1,1.039,1
43,3,1,2,1,1.403,1
43,3,1,2,1,1.548,1
43,3,1,2,1,1.36,1
43,3,1,2,1,0.89,1
43,3,0,NaN,1,1.342,1
43,3,1,NaN,0,2.019,1
43,5,1,2,1,1.351,1
43,5,1,2,1,1.082,1
43,5,1,2,1,0.797,1
43,5,1,2,1,0.901,1
43,5,1,NaN,0,1.799,1
43,5,1,2,1,0.759,1
43,5,0,NaN,1,1.093,1
43,5,1,2,1,1.074,1
43,5,0,NaN,1,0.967,1
43,5,0,NaN,1,1.479,1
43,5,1,2,1,0.833,1
43,5,0,NaN,1,1.579,1
43,5,1,2,1,0.747,1
43,5,1,2,1,0.862,1
43,5,0,NaN,1,0.994,1
43,5,0,NaN,1,1.673,1
43,5,0,NaN,1,1.337,1
43,5,0,NaN,1,0.781,1
43,5,1,NaN,0,1.912,1
43,5,0,NaN,1,1.871,1
43,5,1,2,1,1.234,1
43,5,0,NaN,1,2.105,1
43,5,1,2,0,1.584,1
43,5,0,NaN,1,2.005,1
43,5,0,NaN,1,1.047,1
43,5,1,2,1,0.867,1
43,5,0,NaN,1,1.788,1
43,5,1,2,1,1.242,1
43,5,1,NaN,0,1.101,1
43,5,0,NaN,1,1.313,1
43,4,0,NaN,1,1.35,1
43,4,0,NaN,1,1.252,1
43,4,1,2,1,1.181,1
43,4,1,2,1,0.924,1
43,4,0,NaN,1,1.355,1
43,4,0,NaN,1,1.031,1
43,4,0,NaN,1,0.736,1
43,4,0,NaN,1,1.124,1
43,4,0,NaN,1,1.262,1
43,4,0,NaN,1,0.806,1
43,4,0,2,0,1.059,1
43,4,1,NaN,0,1.734,1
43,4,1,2,1,1.584,1
43,4,1,2,1,1.205,1
43,4,0,NaN,1,1.376,1
43,4,1,2,1,1.419,1
43,4,0,NaN,1,1.39,1
43,4,0,NaN,1,0.802,1
43,4,1,2,1,1.143,1
43,4,1,NaN,0,1.27,1
43,4,1,2,1,0.929,1
43,4,1,2,1,1.087,1
43,4,0,2,0,1.146,1
43,4,1,2,1,1.226,1
43,4,1,2,1,1.04,1
43,4,0,2,0,0.956,1
43,4,0,NaN,1,0.865,1
43,4,1,2,1,0.751,1
43,4,1,2,1,1.134,1
43,4,1,2,1,0.995,1
44,2,0,2,1,1.04,0
44,2,0,2,1,1.02,0
44,2,0,2,1,0.948,0
44,2,0,2,1,1.24,0
44,2,0,2,1,1.221,0
44,2,1,NaN,1,1.113,0
44,2,0,2,1,0.939,0
44,2,1,NaN,1,1.183,0
44,2,0,2,1,0.926,0
44,2,1,NaN,1,1.121,0
44,2,1,2,0,1.427,0
44,2,0,2,1,1.259,0
44,2,1,NaN,1,1.086,0
44,2,1,NaN,1,1.06,0
44,2,1,NaN,1,1.178,0
44,2,0,2,1,1.196,0
44,2,1,NaN,1,1.032,0
44,2,0,2,1,1.176,0
44,2,0,2,1,1.428,0
44,2,1,NaN,1,1.126,0
44,2,1,NaN,1,1.069,0
44,2,1,NaN,1,1.133,0
44,2,1,NaN,1,1.336,0
44,2,0,2,1,1.035,0
44,2,1,NaN,1,0.991,0
44,2,0,2,1,1.03,0
44,2,1,NaN,1,1.006,0
44,2,0,2,1,1.035,0
44,2,1,NaN,1,0.991,0
44,5,1,NaN,1,1.394,0
44,5,1,NaN,1,1.808,0
44,5,0,2,1,0.902,0
44,5,1,2,0,1.115,0
44,5,0,2,1,0.949,0
44,5,1,NaN,0,1.461,0
44,5,1,NaN,1,1.513,0
44,5,0,2,1,1.203,0
44,5,0,2,1,1.292,0
44,5,1,NaN,1,1.205,0
44,5,0,2,1,1.295,0
44,5,0,2,1,0.988,0
44,5,0,2,1,0.896,0
44,5,1,NaN,1,1.041,0
44,5,1,NaN,1,1.346,0
44,5,1,NaN,1,1.438,0
44,5,0,2,1,1.263,0
44,5,0,2,1,1.03,0
44,5,1,NaN,1,1.256,0
44,5,1,NaN,1,1.53,0
44,5,1,NaN,1,1.221,0
44,5,1,NaN,1,1.786,0
44,5,0,2,1,1.613,0
44,5,0,2,1,1.031,0
44,5,0,2,1,1.136,0
44,5,1,NaN,1,1.159,0
44,5,0,2,1,1.431,0
44,5,1,NaN,1,0.992,0
44,5,1,NaN,1,1.489,0
44,5,0,2,1,1.049,0
44,1,0,2,1,1.171,0
44,1,1,NaN,1,0.951,0
44,1,1,NaN,1,1.051,0
44,1,0,2,1,1.785,0
44,1,0,2,1,1.019,0
44,1,1,NaN,1,0.942,0
44,1,0,2,1,1.254,0
44,1,0,2,1,0.746,0
44,1,1,NaN,1,1.142,0
44,1,0,2,1,0.865,0
44,1,0,2,1,1.299,0
44,1,0,2,1,1.245,0
44,1,1,NaN,1,1.31,0
44,1,0,2,1,0.739,0
44,1,1,NaN,1,1.096,0
44,1,0,2,1,1.102,0
44,1,1,NaN,1,1.146,0
44,1,1,NaN,0,NaN,0
44,1,0,2,1,0.744,0
44,1,1,NaN,1,0.832,0
44,1,1,NaN,1,1.15,0
44,1,0,2,1,1.047,0
44,1,1,NaN,1,0.963,0
44,1,0,2,1,0.843,0
44,1,1,NaN,1,1.102,0
44,1,0,2,1,0.806,0
44,1,1,NaN,1,1.254,0
44,1,1,NaN,1,0.864,0
44,1,1,NaN,1,1.492,0
44,1,0,2,1,0.733,0
44,3,0,2,1,1.562,0
44,3,0,2,1,0.917,0
44,3,0,2,1,0.764,0
44,3,1,NaN,1,1.16,0
44,3,1,NaN,1,0.731,0
44,3,1,NaN,1,0.902,0
44,3,0,2,1,1.224,0
44,3,0,2,1,1.181,0
44,3,0,2,1,1.612,0
44,3,1,NaN,1,1.259,0
44,3,1,NaN,1,1.316,0
44,3,1,NaN,1,1.044,0
44,3,0,2,1,0.823,0
44,3,1,NaN,1,1.217,0
44,3,0,2,1,1.151,0
44,3,1,2,0,1.856,0
44,3,1,NaN,0,1.057,0
44,3,1,NaN,1,1.236,0
44,3,0,2,1,2.141,0
44,3,0,2,1,0.771,0
44,3,1,NaN,1,1.196,0
44,3,0,2,1,1.334,0
44,3,1,NaN,1,1.159,0
44,3,0,2,1,0.793,0
44,3,1,NaN,1,1.32,0
44,3,0,2,1,0.627,0
44,3,1,NaN,1,1.584,0
44,3,1,NaN,1,2.005,0
44,3,1,NaN,1,1.116,0
44,3,0,2,1,0.818,0
44,4,1,NaN,1,0.927,0
44,4,0,2,1,0.827,0
44,4,1,NaN,1,1.28,0
44,4,0,2,1,1.101,0
44,4,0,2,1,1.266,0
44,4,0,2,1,1.329,0
44,4,0,2,1,1.586,0
44,4,0,2,1,1.263,0
44,4,1,NaN,1,1.104,0
44,4,1,2,0,2.132,0
44,4,1,NaN,1,0.975,0
44,4,0,2,1,0.961,0
44,4,0,2,1,0.799,0
44,4,1,NaN,1,1.385,0
44,4,1,NaN,1,1.392,0
44,4,0,2,1,1.253,0
44,4,1,NaN,1,2.494,0
44,4,0,2,1,1.055,0
44,4,1,NaN,1,1.19,0
44,4,0,2,1,1.527,0
44,4,1,NaN,1,1.323,0
44,4,1,NaN,1,1.024,0
44,4,0,2,1,1.116,0
44,4,1,NaN,1,0.861,0
44,4,0,2,1,2.017,0
44,4,1,NaN,0,NaN,0
44,4,0,2,1,0.955,0
44,4,1,NaN,1,1.045,0
44,4,0,2,1,0.946,0
44,4,1,NaN,1,1.287,0
46,3,1,2,1,1.223,1
46,3,1,2,1,2.276,1
46,3,1,2,1,1.72,1
46,3,0,NaN,1,0.833,1
46,3,0,NaN,1,1.327,1
46,3,0,NaN,1,1.438,1
46,3,1,2,1,0.795,1
46,3,0,NaN,1,0.952,1
46,3,0,2,0,2.284,1
46,3,1,2,1,0.972,1
46,3,0,NaN,1,1.356,1
46,3,1,2,1,1.236,1
46,3,1,2,1,1.131,1
46,3,1,2,1,1.044,1
46,3,1,2,1,1.112,1
46,3,1,2,1,1.015,1
46,3,0,NaN,1,1.435,1
46,3,1,2,1,1.449,1
46,3,0,NaN,1,0.953,1
46,3,0,NaN,1,1.769,1
46,3,1,2,1,0.842,1
46,3,0,NaN,1,2.087,1
46,3,0,NaN,1,1.732,1
46,3,0,NaN,1,1.236,1
46,3,0,NaN,1,1.608,1
46,3,0,NaN,1,1.386,1
46,3,1,2,1,1.391,1
46,3,1,2,1,1.817,1
46,3,0,NaN,1,1.149,1
46,5,0,NaN,1,2.359,1
46,5,1,2,1,1.849,1
46,5,0,NaN,0,NaN,1
46,5,1,2,1,2.318,1
46,5,0,NaN,1,1.685,1
46,5,1,2,1,1.763,1
46,5,1,NaN,0,NaN,1
46,5,0,NaN,1,0.84,1
46,5,1,2,1,1.526,1
46,5,0,NaN,1,1.542,1
46,5,1,2,1,1.17,1
46,5,0,2,0,2.495,1
